C1909TS003_1 C1909TS003_2 C1909TS003_3 C1909TS010_1 C1909TS010_2 C1909TS010_3 C1909TS010_4 C1909TS010_5 C1909TS044_1 C1909TS054_1 C1909TS054_2 C1909TS054_3 C1909TS054_4 C1909TS054_5 C1909TS066_1 C1909TS066_2 C1909TS067_1 C1909TS067_2 C1909TS067_3 C1909TS067_4 C1909TS067_5 C1909TS073_1 C1909TS073_2 C1909TS073_3 C1909TS073_4 C1909TS073_5 C1909TS087_1 C1909TS087_2 C1909TS087_3 C1909TS087_4 C1909TS102_1 C1909TS102_2 C1909TS103_1 C1909TS123_1 C1909TS123_2 C1909TS123_3 C1909TS123_4 C1909TS123_5 C1909TS131_1 C1909TS131_2 C1909TS131_3 C1909TS131_4 C1909TS131_5 C1909TS152_1 C1909TS152_2 C1909TS152_3 C1909TS152_4 C1909TS152_5 C1909TS158_1 C1909TS158_2 C1909TS158_3 C1909TS158_4 C1909TS158_5 C1909TS182_1 C1909TS182_2 C1909TS182_3 C1909TS182_4 C1909TS182_5 C1909TS196_1 C1909TS200_1 C1909TS210_1 C1909TS210_2 C1909TS210_3 C1909TS210_4 C1909TS210_5 C1909TS211_1 C1909TS211_2 C1909TS211_3 C1909TS211_4 C1909TS211_5 C1909TS213_1 C1909TS213_2 C1909TS213_3 C1909TS213_4 C1909TS213_5 C1909TS215_1 C1909TS215_2 C1909TS215_3 C1909TS215_4 C1909TS215_5 C1909TS228_1 C1909TS228_2 C1909TS228_3 C1909TS228_4 C1909TS228_5 C1909TS230_1 C1909TS230_2 C1909TS230_3 C1909TS230_4 C1909TS230_5 C1909TS240_1 C1909TS240_2 C1909TS240_3 C1909TS240_4 C1909TS240_5 C1909TS247_1 C1909TS247_2 C1909TS247_3 C1909TS247_4 C1909TS247_5 C1909TS258_1 C1909TS258_2 C1909TS258_3 C1909TS258_4 C1909TS258_5 C1909TS273_1 C1909TS273_2 C1909TS273_3 C1909TS273_4 C1909TS273_5 C1909TS278_1 C1909TS278_2 C1909TS278_3 C1909TS278_4 C1909TS278_5 C1909TS299_1 C1909TS299_2 C1909TS299_3 C1909TS299_4 C1909TS299_5 C1909TS301_1 C1909TS309_1 C1909TS309_2 C1909TS309_3 C1909TS309_4 C1909TS309_5 C1909TS345_1 C1909TS345_2 C1909TS345_3 C1909TS345_4 C1909TS345_5 C1909TS347_1 C1909TS349_1 C1909TS349_2 C1909TS349_3 C1909TS349_4 C1909TS349_5 C1909TS359_1 C1909TS369_1 C1909TS369_2 C1909TS369_3 C1909TS369_4 C1909TS369_5 C1909TS389_1 C1909TS389_2 C1909TS389_3 C1909TS389_4 C1909TS389_5 C1909TS404_1 C1909TS404_2 C1909TS404_3 C1909TS404_4 C1909TS404_5 C1909TS405_1 C1909TS405_2 C1909TS405_3 C1909TS405_4 C1909TS405_5 C1909TS413_1 C1909TS413_2 C1909TS413_3 C1909TS413_4 C1909TS413_5 C1909TS414_1 C1909TS414_2 C1909TS414_3 C1909TS414_4 C1909TS414_5 C1909TS438_1 C1909TS438_2 C1909TS438_3 C1909TS438_4 C1909TS438_5
0.316984 0.305508 0.416254 0.354199 0.334986 0.330437 0.325313 0.347133 0.36152 0.495699 1 0.47859 0.576224 0.511459 0.530572 0.458138 0.339763 0.380855 0.329102 0.32477 0.339763 0.350296 0.350209 0.357957 0.332793 0.319749 0.371619 0.541485 0.596243 0.512814 0.374903 0.47268 0.374903 0.417812 0.449811 0.423813 0.401289 0.369354 0.342705 0.432096 0.346291 0.346817 0.346261 0.367849 0.496091 0.404856 0.428249 0.492847 0.29895 0.422987 0.32667 0.351658 0.397196 0.386228 0.396528 0.380328 0.414093 0.40244 0.47268 0.433515 0.467477 0.333491 0.419781 0.29778 0.456779 0.455934 0.358873 0.322317 0.323895 0.326474 0.447765 0.412184 0.424854 0.437487 0.422701 0.426315 0.478218 0.336495 0.431326 0.375281 0.354623 0.332744 0.326515 0.350922 0.354558 0.528673 0.444342 0.395065 0.410124 0.396301 0.312413 0.33863 0.301164 0.302036 0.29638 0.450813 0.458055 0.418422 0.46688 0.346289 0.461753 0.412149 0.430203 0.423968 0.403323 0.251354 0.320033 0.336388 0.326386 0.303042 0.510412 0.502262 0.407562 0.487303 0.447229 0.510412 0.502262 0.407562 0.487303 0.447229 0.36152 0.470927 0.468068 0.421273 0.437299 0.433159 0.458208 0.463808 0.468081 0.415894 0.505255 0.425251 0.36311 0.363638 0.36917 0.366052 0.371201 0.425305 0.459341 0.359159 0.441003 0.420641 0.433835 0.385944 0.39436 0.364574 0.444079 0.389743 0.363036 0.375222 0.367789 0.359185 0.354962 0.345858 0.311902 0.292325 0.325127 0.328747 0.383082 0.433786 0.378762 0.370118 0.41265 0.466777 0.429337 0.427786 0.435185 0.341896 0.426764 0.425781 0.426917 0.395548 0.440757
0.315105 0.347637 0.381713 0.322604 0.333495 0.307983 0.332194 0.365589 0.367511 0.503309 0.480706 1 0.517964 0.497434 0.509287 0.484398 0.34698 0.308253 0.37732 0.333963 0.34698 0.388799 0.385685 0.359678 0.346659 0.364632 0.433665 0.527825 0.532945 0.540112 0.423281 0.39607 0.423281 0.399522 0.392911 0.410087 0.396907 0.371543 0.345846 0.454501 0.346206 0.346518 0.345302 0.408668 0.398428 0.36876 0.40128 0.464374 0.346023 0.41264 0.336832 0.412443 0.404209 0.37117 0.370139 0.374264 0.403232 0.375845 0.39607 0.413447 0.459501 0.358214 0.401358 0.355744 0.454481 0.446549 0.383362 0.309903 0.302252 0.321468 0.386128 0.399236 0.404392 0.396148 0.391111 0.426444 0.495409 0.379772 0.441675 0.417907 0.361389 0.346758 0.33773 0.358564 0.359203 0.527489 0.456878 0.411663 0.414647 0.438216 0.341248 0.335691 0.320331 0.292039 0.313279 0.404867 0.418121 0.42091 0.381037 0.331486 0.393691 0.437131 0.397481 0.395597 0.413355 0.280466 0.308613 0.374607 0.340913 0.309426 0.422889 0.469063 0.392838 0.430331 0.437309 0.422889 0.469063 0.392838 0.430331 0.437309 0.367511 0.432447 0.39279 0.410388 0.403427 0.388679 0.438677 0.431313 0.435747 0.446106 0.451667 0.425993 0.422215 0.422418 0.424345 0.421951 0.423837 0.407671 0.371335 0.369726 0.414505 0.398044 0.407047 0.40257 0.404762 0.392625 0.469722 0.399555 0.349121 0.397437 0.340766 0.338226 0.350129 0.35831 0.380419 0.353036 0.346684 0.353144 0.36911 0.3968 0.402375 0.362976 0.413178 0.449102 0.495536 0.455432 0.504043 0.415413 0.390527 0.402427 0.401691 0.380677 0.427353
0.299231 0.317455 0.43136 0.313633 0.310063 0.297085 0.302074 0.306164 0.299304 0.578724 0.562033 0.482871 1 0.533854 0.458258 0.405416 0.330166 0.372392 0.349653 0.329637 0.330166 0.345507 0.337876 0.336563 0.329052 0.328028 0.375652 0.536487 0.552979 0.505454 0.384698 0.434795 0.384698 0.424421 0.453543 0.427893 0.425269 0.407196 0.384471 0.458496 0.383162 0.383552 0.385414 0.395686 0.452252 0.414488 0.429689 0.46273 0.288513 0.418657 0.312865 0.375649 0.422739 0.428967 0.405834 0.409668 0.42125 0.386941 0.434795 0.438745 0.432505 0.325007 0.40977 0.314655 0.4468 0.4333 0.392134 0.325713 0.269554 0.274547 0.422957 0.405712 0.421273 0.435262 0.402835 0.428022 0.445582 0.343367 0.402177 0.382498 0.360131 0.338553 0.341241 0.355961 0.358033 0.504606 0.466117 0.426716 0.39106 0.405054 0.26733 0.327326 0.298271 0.273277 0.304313 0.436933 0.435355 0.421075 0.44645 0.323861 0.442321 0.41287 0.434756 0.436936 0.422874 0.339539 0.290351 0.307389 0.314681 0.289381 0.466858 0.4695 0.398076 0.449294 0.427599 0.466858 0.4695 0.398076 0.449294 0.427599 0.299304 0.427253 0.425219 0.391486 0.427468 0.387607 0.463159 0.47472 0.471668 0.42662 0.529603 0.427295 0.38115 0.380954 0.383087 0.379424 0.381381 0.412962 0.434471 0.391785 0.43834 0.411609 0.430814 0.364039 0.408555 0.35839 0.422894 0.413429 0.352542 0.377052 0.363953 0.376315 0.359728 0.320868 0.302988 0.294569 0.297203 0.289686 0.411541 0.410139 0.368854 0.379685 0.433194 0.461581 0.428419 0.452594 0.430151 0.371192 0.445335 0.428285 0.449404 0.423027 0.457575
0.279753 0.359739 0.393336 0.327317 0.34409 0.306924 0.316553 0.35013 0.339684 0.501218 0.487007 0.478536 0.506985 1 0.46462 0.426916 0.329929 0.327653 0.354873 0.294462 0.329929 0.315541 0.331203 0.281963 0.299342 0.329353 0.393057 0.485242 0.471161 0.458203 0.401837 0.434593 0.401837 0.423392 0.437836 0.431111 0.39717 0.388212 0.329674 0.406072 0.334906 0.335004 0.334904 0.391887 0.394151 0.4234 0.395092 0.442721 0.324568 0.43675 0.309735 0.389873 0.361616 0.404119 0.397441 0.406766 0.413563 0.373161 0.434593 0.422848 0.435127 0.338942 0.421498 0.34227 0.407957 0.46953 0.382173 0.339473 0.32022 0.314453 0.425625 0.431762 0.433711 0.428637 0.418769 0.454005 0.444006 0.372694 0.377224 0.378482 0.374725 0.349729 0.344618 0.367618 0.370059 0.473743 0.435591 0.370632 0.354671 0.375485 0.304163 0.314892 0.297155 0.304919 0.329127 0.367351 0.38433 0.462927 0.386395 0.317628 0.445935 0.454666 0.431287 0.41654 0.389655 0.235038 0.298593 0.348874 0.343312 0.273535 0.434079 0.457625 0.384028 0.420085 0.462552 0.434079 0.457625 0.384028 0.420085 0.462552 0.339684 0.443141 0.414337 0.432873 0.41577 0.449029 0.447799 0.435751 0.477337 0.362351 0.499134 0.437919 0.403539 0.403162 0.388912 0.39583 0.401595 0.422206 0.448257 0.392461 0.427998 0.467661 0.460708 0.377455 0.404276 0.397164 0.407667 0.370265 0.339313 0.335111 0.365582 0.342773 0.352271 0.347523 0.346752 0.298213 0.318293 0.310702 0.428016 0.391917 0.429084 0.378604 0.42003 0.455848 0.454688 0.482569 0.456362 0.38392 0.418565 0.422318 0.418207 0.41079 0.429611
0.3112 0.337491 0.477263 0.332211 0.287196 0.277164 0.286962 0.299302 0.30803 0.477822 0.512259 0.452299 0.462221 0.459762 1 0.480724 0.351335 0.394624 0.362731 0.294468 0.351335 0.340444 0.339524 0.316488 0.323783 0.336239 0.423095 0.579964 0.540563 0.47461 0.423851 0.463101 0.423851 0.368057 0.424559 0.420466 0.421727 0.389262 0.404567 0.525917 0.397471 0.397478 0.398643 0.428969 0.437225 0.409599 0.377211 0.452163 0.27444 0.383983 0.284611 0.383272 0.364323 0.345323 0.425248 0.335932 0.440566 0.425723 0.463101 0.384565 0.388417 0.312864 0.368277 0.289822 0.458681 0.442259 0.369448 0.340146 0.334423 0.355607 0.414268 0.403606 0.398212 0.399651 0.379756 0.445061 0.525529 0.377796 0.446362 0.395212 0.369522 0.345517 0.337585 0.365829 0.3698 0.48202 0.394552 0.367877 0.386329 0.355188 0.253758 0.281339 0.234936 0.229395 0.252037 0.419856 0.397672 0.437956 0.452178 0.282151 0.414901 0.42726 0.436004 0.440431 0.377772 0.266343 0.266932 0.308888 0.287193 0.263267 0.45218 0.452433 0.392671 0.425834 0.413092 0.45218 0.452433 0.392671 0.425834 0.413092 0.30803 0.445175 0.454475 0.419478 0.409676 0.405564 0.459215 0.479653 0.480232 0.443633 0.532682 0.408397 0.438235 0.438961 0.446078 0.444053 0.44472 0.398839 0.417512 0.383223 0.411235 0.417751 0.404549 0.370491 0.362408 0.350746 0.422312 0.403568 0.349527 0.373665 0.350053 0.353672 0.324639 0.316219 0.311736 0.273137 0.265269 0.297426 0.431004 0.432484 0.429261 0.377762 0.43052 0.464686 0.457961 0.439103 0.487253 0.396759 0.394766 0.386533 0.405975 0.374964 0.426359
0.388693 0.421538 0.525291 0.348464 0.325524 0.324035 0.360194 0.366543 0.355683 0.489474 0.512804 0.52731 0.488499 0.501547 0.585283 1 0.423058 0.412554 0.430245 0.365656 0.423058 0.36965 0.396481 0.328222 0.330291 0.363649 0.515351 0.560383 0.562004 0.499802 0.489049 0.497865 0.489049 0.453276 0.477808 0.484375 0.452184 0.454382 0.441298 0.523323 0.437933 0.438201 0.434227 0.428267 0.456824 0.452779 0.484331 0.51256 0.367055 0.449224 0.332636 0.510223 0.488319 0.419289 0.440039 0.408848 0.470182 0.433757 0.497865 0.394757 0.429648 0.376883 0.448872 0.338612 0.430314 0.582113 0.455557 0.366798 0.335967 0.372077 0.487126 0.490144 0.486584 0.47352 0.47703 0.503932 0.529705 0.409176 0.442952 0.436595 0.454067 0.415319 0.42633 0.44284 0.45224 0.526608 0.445236 0.423258 0.418536 0.424529 0.351118 0.326585 0.299094 0.328369 0.307277 0.512442 0.516161 0.507044 0.452596 0.354928 0.471058 0.457277 0.469753 0.462005 0.414533 0.241934 0.316933 0.376149 0.322468 0.261697 0.552808 0.5694 0.554441 0.519917 0.497745 0.552808 0.5694 0.554441 0.519917 0.497745 0.355683 0.483925 0.520381 0.511747 0.465715 0.471968 0.459246 0.477027 0.489551 0.472866 0.541399 0.504594 0.49269 0.492682 0.494094 0.492207 0.495091 0.516894 0.458558 0.44595 0.470411 0.444197 0.468099 0.464034 0.44347 0.435581 0.466882 0.412525 0.388079 0.409599 0.411877 0.405879 0.418404 0.335993 0.32793 0.316433 0.350935 0.331617 0.478529 0.479297 0.477853 0.429906 0.440739 0.476649 0.512413 0.530951 0.509629 0.463645 0.458944 0.474117 0.453631 0.45288 0.447648
0.360622 0.324431 0.393408 0.253809 0.255152 0.257812 0.260132 0.23137 0.257062 0.32241 0.327786 0.323088 0.351143 0.337505 0.37251 0.372294 1 0.549836 0.375639 0.345753 1 0.277559 0.333729 0.294509 0.314939 0.302528 0.347026 0.387893 0.393946 0.390566 0.343377 0.354752 0.343377 0.337885 0.372721 0.334784 0.359781 0.321252 0.471433 0.436534 0.472658 0.472677 0.476808 0.315581 0.351267 0.332765 0.31639 0.314083 0.231899 0.326691 0.232865 0.314914 0.325708 0.351026 0.360224 0.336661 0.339134 0.350802 0.354752 0.317912 0.37089 0.250544 0.351048 0.243057 0.33511 0.361667 0.379461 0.338187 0.316236 0.30505 0.37009 0.330965 0.35127 0.342436 0.343986 0.383827 0.416867 0.389431 0.413295 0.376226 0.385562 0.374197 0.378713 0.382993 0.381221 0.388899 0.354201 0.307593 0.345202 0.311076 0.23791 0.236808 0.226168 0.240437 0.262472 0.336754 0.322924 0.382672 0.393735 0.257153 0.352633 0.358341 0.364657 0.358026 0.312832 0.190087 0.252222 0.234768 0.242949 0.226316 0.375363 0.365328 0.338149 0.356081 0.347974 0.375363 0.365328 0.338149 0.356081 0.347974 0.257062 0.365505 0.357195 0.359838 0.36003 0.352135 0.336357 0.348874 0.405029 0.359812 0.350134 0.321816 0.432792 0.432945 0.423191 0.419783 0.426156 0.360625 0.364599 0.331878 0.327967 0.369121 0.34859 0.347843 0.333127 0.340268 0.289372 0.308083 0.320637 0.342421 0.322817 0.305896 0.274638 0.258192 0.235025 0.228723 0.249069 0.237143 0.415216 0.374595 0.429874 0.371094 0.383781 0.371689 0.37678 0.352978 0.342002 0.330059 0.350708 0.334713 0.320478 0.345004 0.33437
0.312415 0.342571 0.45392 0.278083 0.268116 0.28678 0.260015 0.2741 0.294002 0.391899 0.38513 0.297568 0.389071 0.344046 0.4131 0.390126 0.540708 1 0.356114 0.339266 0.540708 0.302081 0.367355 0.312442 0.319139 0.324765 0.376439 0.429072 0.42949 0.42119 0.336248 0.428837 0.336248 0.390803 0.414682 0.392204 0.371297 0.406095 0.433299 0.406048 0.430327 0.430447 0.425407 0.37021 0.4136 0.38587 0.379373 0.378968 0.259859 0.376375 0.28368 0.408083 0.38984 0.367103 0.398891 0.336612 0.38185 0.410034 0.428837 0.347386 0.421479 0.270915 0.413595 0.276367 0.352447 0.426126 0.411501 0.31954 0.321094 0.323054 0.417727 0.405698 0.397959 0.408212 0.400048 0.414741 0.442105 0.368539 0.442496 0.386448 0.376466 0.369949 0.362775 0.381942 0.383112 0.405768 0.376295 0.385307 0.383728 0.370956 0.262808 0.264617 0.248284 0.228342 0.264479 0.359718 0.363426 0.431588 0.429688 0.272279 0.374353 0.393688 0.374379 0.420149 0.357119 0.248298 0.273713 0.257851 0.269582 0.23803 0.405495 0.394934 0.377279 0.403045 0.367645 0.405495 0.394934 0.377279 0.403045 0.367645 0.294002 0.411651 0.420841 0.40543 0.422068 0.406363 0.382675 0.372742 0.413263 0.388414 0.388658 0.37754 0.383095 0.383553 0.39805 0.394807 0.399932 0.401169 0.411176 0.422761 0.395898 0.434056 0.395156 0.354411 0.366952 0.348456 0.33743 0.364957 0.326814 0.340615 0.343199 0.325986 0.320866 0.317236 0.265558 0.268713 0.257532 0.2821 0.467568 0.404723 0.405237 0.395953 0.411741 0.415778 0.394397 0.383137 0.352607 0.399369 0.395902 0.376574 0.382715 0.391673 0.388535
0.383991 0.416689 0.462947 0.308883 0.299436 0.330889 0.325278 0.326544 0.293669 0.357337 0.381587 0.385438 0.400748 0.410811 0.428514 0.425953 0.402296 0.398648 1 0.361079 0.402296 0.351307 0.329238 0.343185 0.336126 0.305961 0.344679 0.430208 0.402055 0.383567 0.402893 0.412641 0.402893 0.393641 0.436303 0.417023 0.442304 0.420794 0.420464 0.397001 0.417888 0.417787 0.415269 0.412034 0.41789 0.423862 0.406601 0.404332 0.308072 0.421803 0.310281 0.397779 0.383339 0.366177 0.360781 0.364228 0.351158 0.352912 0.412641 0.317352 0.346831 0.336447 0.412438 0.298469 0.389931 0.383132 0.453493 0.348435 0.296378 0.296837 0.405137 0.383458 0.412386 0.390321 0.394148 0.413897 0.452907 0.352683 0.40912 0.399879 0.354057 0.339397 0.362434 0.351029 0.35193 0.418152 0.415986 0.347899 0.359455 0.358141 0.333056 0.32823 0.294714 0.336429 0.343318 0.404703 0.40559 0.375882 0.394182 0.302951 0.405866 0.397774 0.392238 0.428866 0.422693 0.294363 0.326305 0.323324 0.32143 0.321896 0.407957 0.385395 0.361997 0.391318 0.366147 0.407957 0.385395 0.361997 0.391318 0.366147 0.293669 0.40557 0.42515 0.420397 0.393535 0.396891 0.404954 0.418543 0.385656 0.420597 0.387931 0.424921 0.396203 0.396392 0.399062 0.399353 0.399285 0.402 0.454187 0.42183 0.416156 0.426086 0.40017 0.378436 0.405957 0.376191 0.373635 0.392856 0.35705 0.398944 0.38523 0.396385 0.338212 0.30236 0.299392 0.322641 0.289515 0.29971 0.394736 0.378909 0.396496 0.37932 0.404413 0.392343 0.427763 0.425634 0.447917 0.410595 0.429766 0.425263 0.417094 0.437698 0.429737
0.337839 0.374191 0.383819 0.327229 0.358298 0.33819 0.373599 0.339113 0.300987 0.338831 0.326368 0.355798 0.35711 0.351154 0.332093 0.342029 0.367626 0.373194 0.361099 1 0.367626 0.367151 0.347508 0.331516 0.33138 0.32615 0.321893 0.379247 0.363196 0.353514 0.321072 0.344111 0.321072 0.341628 0.354631 0.345314 0.359501 0.342193 0.395661 0.37803 0.38363 0.383568 0.384452 0.328085 0.349664 0.357642 0.327602 0.39176 0.333426 0.334596 0.325074 0.323306 0.327208 0.316343 0.355552 0.304449 0.349862 0.327085 0.344111 0.339584 0.330149 0.315342 0.328135 0.305091 0.346888 0.363464 0.362092 0.34428 0.357976 0.342329 0.359806 0.328269 0.347618 0.342087 0.336964 0.378975 0.356998 0.299064 0.353029 0.384615 0.304064 0.309078 0.289999 0.303022 0.303815 0.355449 0.353869 0.353754 0.342327 0.311538 0.333111 0.359572 0.302726 0.291017 0.320123 0.3286 0.310921 0.368085 0.335686 0.316561 0.348698 0.371458 0.364658 0.358602 0.329468 0.28925 0.330308 0.332906 0.36402 0.345721 0.351265 0.369536 0.311537 0.357047 0.320519 0.351265 0.369536 0.311537 0.357047 0.320519 0.300987 0.349057 0.338846 0.352132 0.352876 0.350336 0.344829 0.345088 0.375433 0.349959 0.335923 0.342633 0.358734 0.359178 0.362038 0.360554 0.362843 0.338244 0.337231 0.324702 0.339822 0.342606 0.343936 0.282445 0.348956 0.294929 0.371334 0.324984 0.286113 0.290596 0.26415 0.271941 0.291015 0.295684 0.301518 0.296728 0.312997 0.320823 0.352787 0.316895 0.314895 0.297797 0.360726 0.367187 0.359859 0.362107 0.357021 0.351563 0.351819 0.342338 0.350478 0.347598 0.348899
0.360622 0.324431 0.393408 0.253809 0.255152 0.257812 0.260132 0.23137 0.257062 0.32241 0.327786 0.323088 0.351143 0.337505 0.37251 0.372294 1 0.549836 0.375639 0.345753 1 0.277559 0.333729 0.294509 0.314939 0.302528 0.347026 0.387893 0.393946 0.390566 0.343377 0.354752 0.343377 0.337885 0.372721 0.334784 0.359781 0.321252 0.471433 0.436534 0.472658 0.472677 0.476808 0.315581 0.351267 0.332765 0.31639 0.314083 0.231899 0.326691 0.232865 0.314914 0.325708 0.351026 0.360224 0.336661 0.339134 0.350802 0.354752 0.317912 0.37089 0.250544 0.351048 0.243057 0.33511 0.361667 0.379461 0.338187 0.316236 0.30505 0.37009 0.330965 0.35127 0.342436 0.343986 0.383827 0.416867 0.389431 0.413295 0.376226 0.385562 0.374197 0.378713 0.382993 0.381221 0.388899 0.354201 0.307593 0.345202 0.311076 0.23791 0.236808 0.226168 0.240437 0.262472 0.336754 0.322924 0.382672 0.393735 0.257153 0.352633 0.358341 0.364657 0.358026 0.312832 0.190087 0.252222 0.234768 0.242949 0.226316 0.375363 0.365328 0.338149 0.356081 0.347974 0.375363 0.365328 0.338149 0.356081 0.347974 0.257062 0.365505 0.357195 0.359838 0.36003 0.352135 0.336357 0.348874 0.405029 0.359812 0.350134 0.321816 0.432792 0.432945 0.423191 0.419783 0.426156 0.360625 0.364599 0.331878 0.327967 0.369121 0.34859 0.347843 0.333127 0.340268 0.289372 0.308083 0.320637 0.342421 0.322817 0.305896 0.274638 0.258192 0.235025 0.228723 0.249069 0.237143 0.415216 0.374595 0.429874 0.371094 0.383781 0.371689 0.37678 0.352978 0.342002 0.330059 0.350708 0.334713 0.320478 0.345004 0.33437
0.34824 0.336712 0.359098 0.355746 0.331814 0.334091 0.306364 0.348166 0.360994 0.375634 0.34498 0.379511 0.370913 0.347897 0.361368 0.326097 0.312177 0.334361 0.341959 0.348584 0.312177 1 0.582519 0.683432 0.64046 0.578294 0.400182 0.412679 0.412432 0.394123 0.334544 0.380357 0.334544 0.346726 0.346541 0.369522 0.382131 0.353199 0.323653 0.327483 0.313816 0.313602 0.312438 0.34511 0.360008 0.372109 0.34358 0.366878 0.338706 0.334918 0.370729 0.369835 0.368797 0.355912 0.331745 0.326565 0.331199 0.333499 0.380357 0.365209 0.399454 0.374572 0.378162 0.317199 0.385635 0.339543 0.364766 0.33974 0.335511 0.327064 0.350979 0.327863 0.342157 0.34105 0.341444 0.367014 0.337748 0.308245 0.391315 0.385522 0.287164 0.272848 0.295174 0.282771 0.285056 0.395684 0.384759 0.394399 0.374652 0.328708 0.334147 0.364868 0.394124 0.333678 0.358857 0.354553 0.367235 0.369927 0.333731 0.297894 0.365991 0.337853 0.376608 0.37074 0.364754 0.323708 0.322815 0.346944 0.341066 0.347676 0.369818 0.365482 0.338511 0.343106 0.334035 0.369818 0.365482 0.338511 0.343106 0.334035 0.360994 0.362769 0.366741 0.356121 0.396835 0.366116 0.3795 0.358172 0.36761 0.364441 0.362982 0.345304 0.327556 0.32765 0.32627 0.327254 0.329564 0.389129 0.344058 0.37484 0.358335 0.334708 0.340906 0.356363 0.338645 0.290005 0.347793 0.332601 0.314571 0.325136 0.321294 0.308897 0.332133 0.37282 0.349691 0.344586 0.349573 0.380277 0.360492 0.331634 0.328343 0.350778 0.372909 0.378 0.381055 0.358367 0.324714 0.375585 0.352304 0.340574 0.373069 0.34353 0.360486
0.30851 0.311175 0.322922 0.324977 0.283421 0.312551 0.273318 0.286941 0.33307 0.374258 0.30916 0.335819 0.32757 0.299884 0.31764 0.331045 0.307088 0.3496 0.285859 0.29725 0.307088 0.552696 1 0.528075 0.550833 0.538741 0.375336 0.34873 0.351267 0.343829 0.335762 0.345508 0.335762 0.292783 0.324098 0.288974 0.356957 0.317701 0.309882 0.323845 0.320086 0.319957 0.316354 0.310212 0.356334 0.352214 0.286125 0.340999 0.285435 0.298427 0.309502 0.292952 0.305565 0.327853 0.286648 0.298138 0.295092 0.293748 0.345508 0.345561 0.348263 0.344873 0.359563 0.312196 0.342078 0.313605 0.327307 0.325387 0.321963 0.33251 0.313901 0.284973 0.297847 0.277803 0.292151 0.321443 0.314879 0.301561 0.352001 0.341085 0.286016 0.269501 0.29329 0.285572 0.285174 0.341948 0.335376 0.310119 0.329087 0.280229 0.287747 0.336801 0.330331 0.302344 0.289856 0.33847 0.370667 0.331513 0.327375 0.28596 0.295151 0.280347 0.329403 0.321949 0.334488 0.270386 0.304491 0.293342 0.275758 0.276953 0.349112 0.368476 0.356746 0.338212 0.304455 0.349112 0.368476 0.356746 0.338212 0.304455 0.33307 0.370121 0.32816 0.343882 0.373023 0.360672 0.324039 0.330884 0.322084 0.312975 0.327168 0.295024 0.337617 0.33773 0.33952 0.339963 0.350803 0.34975 0.309066 0.346615 0.309241 0.320414 0.309689 0.327815 0.29553 0.274062 0.3274 0.293883 0.288126 0.305958 0.283126 0.274909 0.300864 0.368858 0.349264 0.320616 0.334101 0.373243 0.331682 0.336672 0.319921 0.35628 0.340795 0.362008 0.380448 0.334606 0.317822 0.358324 0.32541 0.313658 0.312923 0.316326 0.30366
0.329783 0.318343 0.365754 0.338902 0.341171 0.310014 0.26414 0.309303 0.339153 0.367065 0.351895 0.331912 0.34783 0.30854 0.341289 0.277482 0.32384 0.342477 0.318611 0.316119 0.32384 0.683895 0.572355 1 0.657892 0.564797 0.388029 0.418193 0.407044 0.391337 0.308881 0.371729 0.308881 0.326101 0.34752 0.346522 0.366484 0.362401 0.350575 0.332589 0.335091 0.334863 0.332755 0.340175 0.381068 0.348483 0.333343 0.339985 0.296734 0.322678 0.314481 0.31991 0.347505 0.370248 0.326144 0.352625 0.321435 0.347459 0.371729 0.39382 0.389675 0.322274 0.368645 0.307759 0.337384 0.288903 0.353431 0.32639 0.331452 0.317542 0.349714 0.333339 0.348923 0.347436 0.343532 0.343887 0.35217 0.310565 0.379352 0.386651 0.294033 0.275448 0.298485 0.293884 0.295453 0.347398 0.364987 0.365482 0.361119 0.308013 0.303178 0.346805 0.378513 0.325852 0.318472 0.331434 0.333115 0.334363 0.359124 0.294105 0.359378 0.343016 0.383401 0.355147 0.354527 0.32012 0.32026 0.309553 0.34758 0.32083 0.361123 0.341313 0.33161 0.343378 0.323527 0.361123 0.341313 0.33161 0.343378 0.323527 0.339153 0.33924 0.341335 0.346556 0.373723 0.35652 0.350683 0.356313 0.313363 0.336676 0.32628 0.308924 0.318125 0.318057 0.316479 0.317519 0.320972 0.369066 0.34531 0.336913 0.328406 0.342773 0.325501 0.334387 0.318114 0.273988 0.344891 0.328961 0.306861 0.299257 0.299561 0.293448 0.312379 0.31759 0.327558 0.337849 0.329615 0.367078 0.353171 0.341648 0.318738 0.365126 0.360403 0.346187 0.364922 0.341768 0.337891 0.339389 0.354324 0.346654 0.371191 0.358329 0.361113
