C1906TS003_1 C1906TS003_2 C1906TS003_3 C1906TS044_1 C1906TS066_1 C1906TS067_1 C1906TS067_2 C1906TS067_3 C1906TS067_4 C1906TS067_5 C1906TS073_1 C1906TS073_2 C1906TS073_3 C1906TS073_4 C1906TS073_5 C1906TS087_1 C1906TS087_2 C1906TS087_3 C1906TS087_4 C1906TS102_1 C1906TS102_2 C1906TS103_1 C1906TS103_2 C1906TS123_1 C1906TS123_2 C1906TS123_3 C1906TS123_4 C1906TS123_5 C1906TS131_1 C1906TS131_2 C1906TS131_3 C1906TS131_4 C1906TS131_5 C1906TS152_1 C1906TS152_2 C1906TS152_3 C1906TS152_4 C1906TS152_5 C1906TS156_1 C1906TS156_2 C1906TS156_3 C1906TS156_4 C1906TS156_5 C1906TS158_1 C1906TS158_2 C1906TS158_3 C1906TS158_4 C1906TS158_5 C1906TS182_1 C1906TS182_2 C1906TS182_3 C1906TS182_4 C1906TS182_5 C1906TS196_1 C1906TS200_1 C1906TS210_1 C1906TS210_2 C1906TS210_3 C1906TS210_4 C1906TS210_5 C1906TS211_1 C1906TS211_2 C1906TS211_3 C1906TS211_4 C1906TS211_5 C1906TS213_1 C1906TS213_2 C1906TS213_3 C1906TS213_4 C1906TS213_5 C1906TS215_1 C1906TS215_2 C1906TS215_3 C1906TS215_4 C1906TS215_5 C1906TS228_1 C1906TS230_1 C1906TS230_2 C1906TS230_3 C1906TS230_4 C1906TS230_5 C1906TS240_1 C1906TS240_2 C1906TS240_3 C1906TS240_4 C1906TS240_5 C1906TS247_1 C1906TS247_2 C1906TS247_3 C1906TS247_4 C1906TS247_5 C1906TS258_1 C1906TS258_2 C1906TS258_3 C1906TS258_4 C1906TS258_5 C1906TS270_1 C1906TS273_1 C1906TS273_2 C1906TS273_3 C1906TS273_4 C1906TS273_5 C1906TS278_1 C1906TS278_2 C1906TS278_3 C1906TS278_4 C1906TS278_5 C1906TS299_1 C1906TS299_2 C1906TS299_3 C1906TS299_4 C1906TS299_5 C1906TS301_1 C1906TS309_1 C1906TS309_2 C1906TS309_3 C1906TS309_4 C1906TS309_5 C1906TS346_1 C1906TS347_1 C1906TS349_1 C1906TS349_2 C1906TS349_3 C1906TS349_4 C1906TS349_5 C1906TS359_1 C1906TS369_1 C1906TS369_2 C1906TS369_3 C1906TS369_4 C1906TS369_5 C1906TS389_1 C1906TS389_2 C1906TS389_3 C1906TS389_4 C1906TS389_5 C1906TS401_1 C1906TS404_1 C1906TS404_2 C1906TS404_3 C1906TS404_4 C1906TS404_5 C1906TS405_1 C1906TS405_2 C1906TS405_3 C1906TS405_4 C1906TS405_5 C1906TS413_1 C1906TS413_2 C1906TS413_3 C1906TS413_4 C1906TS413_5 C1906TS414_1 C1906TS414_2 C1906TS414_3 C1906TS414_4 C1906TS414_5 C1906TS438_1 C1906TS438_2 C1906TS438_3 C1906TS438_4 C1906TS438_5
0.286199 0.254766 0.244733 0.369158 0.265009 0.251615 0.261884 0.265456 0.225453 0.223236 1 0.414925 0.419843 0.438003 0.426831 0.382692 0.389052 0.353363 0.378817 0.267857 0.362509 0.286542 0.267857 0.28986 0.290063 0.289114 0.289114 0.289114 0.363044 0.365026 0.360263 0.369067 0.366037 0.394867 0.387338 0.373071 0.378278 0.302785 0.375684 0.36379 0.372783 0.365571 0.364191 0.190683 0.236998 0.249472 0.251211 0.259989 0.287025 0.321554 0.285539 0.327752 0.308241 0.362488 0.282549 0.383767 0.357986 0.37479 0.353409 0.358782 0.380428 0.298452 0.299561 0.310178 0.301246 0.371647 0.370054 0.373886 0.369212 0.371172 0.370974 0.357057 0.340856 0.347849 0.347765 0.366386 0.286021 0.282897 0.276859 0.28519 0.277826 0.323226 0.324092 0.343507 0.327871 0.329657 0.360435 0.362929 0.353708 0.36365 0.36178 0.313548 0.306159 0.296375 0.320451 0.317118 0.325206 0.302185 0.307454 0.30316 0.188656 0.250028 0.373249 0.38563 0.377749 0.380421 0.37635 0.373249 0.38563 0.377749 0.380421 0.37635 0.369158 0.370759 0.374117 0.360775 0.370821 0.35381 0.113328 0.285671 0.312121 0.319071 0.286499 0.31265 0.330083 0.364772 0.373485 0.370777 0.364 0.37345 0.367261 0.318325 0.306306 0.315403 0.321701 0.341252 0.327272 0.282551 0.28566 0.28492 0.288106 0.284833 0.383767 0.379361 0.388698 0.370691 0.372546 0.381046 0.38527 0.382994 0.391965 0.381044 0.35229 0.353597 0.369649 0.364769 0.375303 0.393225 0.384224 0.386765 0.390638 0.388627
0.295134 0.278088 0.261973 0.380772 0.264716 0.244163 0.281456 0.269573 0.225681 0.220933 0.410349 1 0.405121 0.426811 0.42974 0.379478 0.378577 0.335103 0.36046 0.275268 0.364292 0.270258 0.275268 0.28656 0.303634 0.294925 0.294925 0.294925 0.38727 0.381542 0.382778 0.386921 0.379799 0.38243 0.382682 0.37795 0.366494 0.302767 0.371226 0.361691 0.366241 0.365847 0.361656 0.192 0.235509 0.248047 0.265912 0.2592 0.270276 0.311563 0.276478 0.319626 0.307958 0.347954 0.289697 0.370524 0.360657 0.372396 0.346055 0.361963 0.372126 0.29979 0.311581 0.3078 0.308085 0.382978 0.377903 0.381139 0.379423 0.381126 0.385959 0.366514 0.366584 0.379338 0.357484 0.386105 0.290196 0.28873 0.277149 0.283646 0.278314 0.330907 0.313356 0.342331 0.339618 0.337317 0.353378 0.364011 0.362623 0.368968 0.358356 0.320471 0.324495 0.305968 0.331018 0.315902 0.329982 0.308364 0.315446 0.313252 0.185439 0.251754 0.371045 0.368092 0.370579 0.369036 0.369048 0.371045 0.368092 0.370579 0.369036 0.369048 0.380772 0.391913 0.374034 0.360929 0.36689 0.352546 0.102639 0.281329 0.297816 0.314457 0.305628 0.305522 0.345833 0.369484 0.371971 0.370488 0.365424 0.372865 0.371194 0.31193 0.299858 0.301632 0.329194 0.321857 0.328723 0.294196 0.29141 0.28931 0.296384 0.291426 0.370524 0.378435 0.375562 0.365186 0.364996 0.36999 0.371723 0.378635 0.380141 0.373828 0.373009 0.371196 0.364138 0.358968 0.382244 0.377196 0.382203 0.379016 0.381058 0.371657
0.287915 0.280913 0.260947 0.41039 0.26914 0.255425 0.283969 0.279303 0.231674 0.233774 0.423759 0.419367 1 0.426242 0.429018 0.379468 0.394847 0.350085 0.376927 0.270236 0.381835 0.289717 0.270236 0.302181 0.300825 0.28249 0.28249 0.28249 0.3959 0.396242 0.388727 0.399781 0.400571 0.402333 0.399113 0.407105 0.386751 0.316009 0.380455 0.377115 0.377793 0.378758 0.37276 0.199299 0.239249 0.249237 0.249657 0.263328 0.246206 0.31283 0.259761 0.319521 0.305604 0.387288 0.288143 0.38759 0.367813 0.383198 0.353341 0.37086 0.392652 0.292672 0.315797 0.313209 0.31085 0.405303 0.403901 0.413732 0.403114 0.413139 0.38604 0.378346 0.371212 0.38378 0.367133 0.404508 0.297599 0.278907 0.269347 0.310121 0.294845 0.349769 0.341375 0.358231 0.3549 0.345723 0.377348 0.365924 0.380629 0.384287 0.366351 0.304322 0.331287 0.3121 0.334797 0.325446 0.339796 0.313144 0.319725 0.316188 0.187938 0.250997 0.408906 0.403886 0.403158 0.408798 0.404979 0.408906 0.403886 0.403158 0.408798 0.404979 0.41039 0.394983 0.403492 0.375938 0.393555 0.381833 0.107796 0.283684 0.310184 0.320955 0.299459 0.333702 0.33322 0.384241 0.383637 0.392541 0.396597 0.387943 0.384766 0.318193 0.330692 0.320959 0.323026 0.321966 0.329869 0.297567 0.293891 0.295822 0.298488 0.297228 0.38759 0.389863 0.381223 0.377556 0.378796 0.389581 0.397708 0.392234 0.386029 0.386119 0.363985 0.370446 0.373887 0.363086 0.374403 0.398926 0.400546 0.396888 0.390201 0.400171
0.263007 0.259055 0.253966 0.365424 0.267185 0.249341 0.279841 0.272035 0.215763 0.211989 0.42909 0.427281 0.415537 1 0.413847 0.382013 0.389464 0.352801 0.377334 0.26392 0.375069 0.281234 0.26392 0.293657 0.301955 0.287098 0.287098 0.287098 0.374443 0.37904 0.376999 0.377734 0.381773 0.376775 0.370966 0.35955 0.370337 0.314355 0.360017 0.363212 0.357166 0.360296 0.359641 0.18638 0.245004 0.254785 0.2405 0.262742 0.275548 0.300037 0.281287 0.30626 0.298063 0.37354 0.275541 0.377309 0.356788 0.374007 0.371452 0.356933 0.372906 0.291153 0.315238 0.315543 0.315369 0.364514 0.363972 0.367358 0.36671 0.364594 0.367495 0.34804 0.347753 0.350775 0.360126 0.359195 0.303975 0.285541 0.278874 0.290609 0.281778 0.333339 0.334527 0.339376 0.343673 0.341841 0.355984 0.364226 0.346968 0.377581 0.358573 0.316604 0.331461 0.300765 0.313785 0.308312 0.32102 0.315045 0.316517 0.317193 0.180921 0.234326 0.390551 0.392491 0.382051 0.384979 0.380048 0.390551 0.392491 0.382051 0.384979 0.380048 0.365424 0.403148 0.3927 0.374335 0.389835 0.366264 0.112671 0.282336 0.313519 0.326013 0.298965 0.306449 0.318909 0.374153 0.377433 0.376332 0.35937 0.365572 0.373095 0.313215 0.309139 0.308554 0.32254 0.308972 0.320051 0.289414 0.285465 0.289892 0.290909 0.288083 0.377309 0.375455 0.380461 0.372521 0.370718 0.379713 0.373206 0.378758 0.375345 0.360562 0.354315 0.363638 0.376905 0.346883 0.369244 0.377567 0.370434 0.3746 0.379142 0.374342
0.287944 0.268082 0.260684 0.374854 0.255591 0.255596 0.267051 0.265125 0.226424 0.219724 0.428931 0.436059 0.427976 0.421853 1 0.386304 0.382106 0.358302 0.392422 0.278033 0.376143 0.279752 0.278033 0.294221 0.29942 0.296062 0.296062 0.296062 0.38477 0.384927 0.376431 0.383569 0.37984 0.387054 0.386909 0.375728 0.381583 0.315897 0.394164 0.397247 0.387796 0.389801 0.380647 0.188583 0.241959 0.253817 0.267399 0.263695 0.268541 0.31507 0.27251 0.325415 0.303701 0.382615 0.279235 0.396707 0.3481 0.373994 0.354675 0.368624 0.386708 0.303115 0.320481 0.318077 0.315152 0.378125 0.37058 0.373727 0.373614 0.371511 0.384424 0.362265 0.355676 0.373121 0.359556 0.367566 0.309069 0.292563 0.27922 0.296764 0.295096 0.336105 0.334301 0.360268 0.343567 0.34567 0.366271 0.367515 0.370085 0.37567 0.382431 0.32058 0.316405 0.311247 0.315545 0.315556 0.335932 0.316481 0.32085 0.324414 0.188973 0.247133 0.393671 0.394397 0.390629 0.394071 0.385151 0.393671 0.394397 0.390629 0.394071 0.385151 0.374854 0.395746 0.398828 0.383828 0.401508 0.379353 0.109844 0.293149 0.314267 0.324837 0.300954 0.323695 0.33898 0.38077 0.363917 0.375005 0.371063 0.373942 0.367928 0.317005 0.316716 0.308553 0.324626 0.309276 0.328737 0.287852 0.289686 0.288217 0.289918 0.292 0.396707 0.388933 0.397241 0.37887 0.381078 0.376114 0.374435 0.385923 0.384056 0.381488 0.361912 0.359528 0.376213 0.353678 0.384832 0.386489 0.389023 0.393151 0.390859 0.380487
0.319354 0.294325 0.264024 0.575589 0.293099 0.26654 0.290636 0.285936 0.211237 0.209014 0.399835 0.386976 0.382116 0.391869 0.394287 1 0.646758 0.423032 0.574245 0.29953 0.518897 0.298024 0.29953 0.345315 0.336033 0.326413 0.326413 0.326413 0.535691 0.529768 0.524951 0.533684 0.53098 0.543881 0.536246 0.562318 0.527041 0.35798 0.50916 0.502603 0.51163 0.49825 0.496288 0.187495 0.254498 0.277714 0.255382 0.280728 0.2897 0.374612 0.29689 0.376502 0.358413 0.524641 0.352904 0.522986 0.452869 0.482723 0.441714 0.465223 0.535265 0.357341 0.357864 0.35106 0.3607 0.56049 0.564906 0.558134 0.565868 0.573051 0.533116 0.474044 0.473169 0.487737 0.497349 0.559197 0.316434 0.312951 0.287491 0.310644 0.295422 0.426192 0.430875 0.447731 0.449067 0.445294 0.49778 0.520208 0.505306 0.504755 0.513923 0.377946 0.392726 0.353778 0.380971 0.37587 0.386675 0.361945 0.36231 0.363629 0.216287 0.260931 0.613147 0.603781 0.606709 0.607812 0.611358 0.613147 0.603781 0.606709 0.607812 0.611358 0.575589 0.536375 0.504747 0.504347 0.508552 0.457082 0.112573 0.320441 0.349206 0.357678 0.341513 0.352574 0.379911 0.546975 0.505311 0.514813 0.507796 0.513119 0.494952 0.393486 0.372517 0.388001 0.377743 0.370424 0.457129 0.336073 0.340482 0.333995 0.340535 0.341315 0.522986 0.526053 0.52003 0.512324 0.496724 0.529563 0.531868 0.528261 0.529658 0.515192 0.493344 0.483927 0.503464 0.454107 0.515967 0.551129 0.551111 0.5479 0.546383 0.546338
0.318154 0.288796 0.259091 0.557105 0.297984 0.267585 0.294789 0.288092 0.225465 0.218162 0.399919 0.376641 0.38677 0.404337 0.387722 0.638599 1 0.441859 0.554688 0.290009 0.509983 0.312736 0.290009 0.3349 0.335311 0.33954 0.33954 0.33954 0.521414 0.526663 0.524568 0.527368 0.528202 0.531106 0.519841 0.535367 0.501411 0.361641 0.489516 0.486923 0.485469 0.479258 0.473004 0.187201 0.246622 0.271258 0.247612 0.274059 0.289253 0.365676 0.297644 0.373882 0.355372 0.50374 0.343 0.512895 0.433442 0.464152 0.432381 0.459989 0.509125 0.360693 0.358267 0.360988 0.359542 0.555819 0.549357 0.550582 0.549033 0.550249 0.519165 0.46898 0.463118 0.487019 0.485624 0.540291 0.31014 0.305386 0.293719 0.322392 0.290975 0.427048 0.432074 0.440856 0.44123 0.443987 0.491796 0.532486 0.509464 0.512203 0.504286 0.370768 0.389282 0.355989 0.390153 0.376223 0.382825 0.363759 0.365171 0.362608 0.208769 0.256336 0.584656 0.588886 0.578083 0.598002 0.594413 0.584656 0.588886 0.578083 0.598002 0.594413 0.557105 0.546336 0.511282 0.499992 0.515727 0.454188 0.104458 0.323775 0.341985 0.35891 0.344918 0.341844 0.373791 0.524553 0.481702 0.505356 0.486763 0.509369 0.484227 0.382528 0.378988 0.38338 0.383822 0.37819 0.433698 0.340036 0.344879 0.340724 0.346884 0.341595 0.512895 0.506253 0.501548 0.484855 0.494574 0.515211 0.520265 0.523843 0.507839 0.499699 0.489479 0.469657 0.472767 0.445847 0.476256 0.533019 0.53864 0.528881 0.527687 0.527375
0.279948 0.259847 0.258225 0.391912 0.273938 0.247067 0.27615 0.273407 0.211379 0.207365 0.338231 0.324369 0.331517 0.33868 0.348589 0.394375 0.414539 1 0.578968 0.264437 0.374472 0.275603 0.264437 0.301272 0.291418 0.29709 0.29709 0.29709 0.409345 0.407346 0.403454 0.407874 0.40009 0.421223 0.420826 0.391965 0.393779 0.330284 0.445403 0.435877 0.441214 0.438624 0.42874 0.184766 0.231123 0.243374 0.235047 0.263434 0.272168 0.322979 0.280399 0.331253 0.314537 0.376209 0.319316 0.391504 0.351398 0.376085 0.36752 0.354999 0.391007 0.305907 0.33991 0.344231 0.334428 0.391497 0.395031 0.39415 0.388588 0.389609 0.381267 0.386287 0.387853 0.391565 0.387944 0.382293 0.28962 0.275299 0.258653 0.285436 0.280241 0.365142 0.367497 0.367523 0.363447 0.367551 0.374169 0.374398 0.375676 0.385952 0.373219 0.314732 0.321799 0.317265 0.32677 0.319208 0.34111 0.334319 0.337981 0.336063 0.183743 0.234246 0.401819 0.397782 0.403641 0.403881 0.395925 0.401819 0.397782 0.403641 0.403881 0.395925 0.391912 0.398011 0.392373 0.385925 0.372917 0.363045 0.101683 0.289126 0.310808 0.333561 0.309286 0.323605 0.331901 0.388475 0.413388 0.408808 0.398418 0.387279 0.406295 0.33457 0.318068 0.313144 0.344473 0.327444 0.385239 0.291318 0.294945 0.296939 0.295012 0.295894 0.391504 0.402219 0.402102 0.388271 0.395948 0.410987 0.42609 0.410282 0.419264 0.406481 0.389888 0.382547 0.387921 0.391978 0.398474 0.427673 0.420454 0.426312 0.419974 0.428603
0.305123 0.280922 0.267275 0.498235 0.278553 0.259596 0.294348 0.288166 0.209515 0.199323 0.383806 0.357972 0.373676 0.382169 0.386862 0.570116 0.548183 0.605047 1 0.290142 0.4951 0.305331 0.290142 0.336823 0.325925 0.327401 0.327401 0.327401 0.501063 0.496851 0.492625 0.496077 0.501589 0.502063 0.495576 0.500296 0.494553 0.355075 0.4998 0.48719 0.50003 0.494762 0.48374 0.191632 0.242785 0.264152 0.245402 0.263416 0.275552 0.348091 0.289066 0.361878 0.341871 0.489973 0.335259 0.485927 0.42256 0.467171 0.423343 0.437213 0.499831 0.334072 0.356468 0.359507 0.360763 0.497014 0.500355 0.499326 0.493747 0.500616 0.479639 0.439845 0.442939 0.460386 0.474738 0.490283 0.314782 0.311105 0.281642 0.308409 0.293981 0.41355 0.413562 0.417645 0.424923 0.417053 0.458848 0.471281 0.450018 0.46545 0.473717 0.352826 0.370533 0.338947 0.353973 0.360074 0.370571 0.363563 0.360457 0.356353 0.204624 0.261978 0.521095 0.517022 0.51954 0.521585 0.513868 0.521095 0.517022 0.51954 0.521585 0.513868 0.498235 0.488372 0.478818 0.473672 0.451969 0.43515 0.105915 0.307287 0.329158 0.361646 0.32552 0.346692 0.366948 0.501871 0.480033 0.476918 0.47991 0.485386 0.482752 0.393336 0.367695 0.369765 0.359731 0.360827 0.440554 0.323695 0.325685 0.32151 0.327686 0.325236 0.485927 0.489469 0.48017 0.47286 0.475101 0.495011 0.510985 0.496494 0.485748 0.492635 0.500486 0.473662 0.49243 0.451133 0.499486 0.513307 0.503797 0.508444 0.509526 0.513004
0.332498 0.33598 0.323319 0.386467 0.297531 0.330125 0.358196 0.345139 0.282728 0.267425 0.358488 0.342999 0.340355 0.343955 0.34869 0.384675 0.379508 0.354976 0.369262 1 0.375919 0.345706 1 0.34635 0.362584 0.361268 0.361268 0.361268 0.367552 0.364861 0.368669 0.367038 0.369308 0.395173 0.391566 0.386685 0.38992 0.360679 0.376185 0.36945 0.37226 0.37335 0.374131 0.247824 0.319077 0.314132 0.309292 0.317033 0.322142 0.357597 0.326455 0.356699 0.359552 0.385266 0.31045 0.378407 0.358355 0.351734 0.358358 0.354078 0.396078 0.364811 0.3502 0.356868 0.349697 0.380294 0.383897 0.387873 0.381411 0.381243 0.371729 0.377014 0.36655 0.371954 0.37506 0.36765 0.364042 0.355045 0.34459 0.346524 0.345538 0.363868 0.381592 0.387039 0.360242 0.369469 0.370778 0.369115 0.366534 0.372476 0.379449 0.376875 0.372601 0.373386 0.369197 0.369973 0.354241 0.359354 0.35623 0.365402 0.239968 0.298483 0.382924 0.377657 0.385864 0.382426 0.384262 0.382924 0.377657 0.385864 0.382426 0.384262 0.386467 0.375245 0.365837 0.353727 0.360742 0.354661 0.139841 0.345114 0.347899 0.359455 0.363829 0.361907 0.37396 0.372168 0.390074 0.380937 0.384648 0.379603 0.380326 0.36699 0.370245 0.360991 0.363339 0.346384 0.33034 0.359641 0.359598 0.3578 0.356109 0.362873 0.378407 0.386744 0.383339 0.385827 0.394686 0.38745 0.379104 0.377398 0.376551 0.377412 0.371337 0.373207 0.370441 0.38568 0.376908 0.381251 0.380933 0.377338 0.374953 0.386725
0.337369 0.327562 0.29418 0.536897 0.309059 0.282165 0.312986 0.305576 0.233407 0.230654 0.392201 0.398536 0.411213 0.407282 0.402305 0.549481 0.547688 0.429358 0.535622 0.314059 1 0.325746 0.314059 0.365937 0.344468 0.348472 0.348472 0.348472 0.51769 0.512914 0.516244 0.518833 0.517861 0.520376 0.517038 0.522377 0.532671 0.36696 0.502386 0.496107 0.498651 0.493467 0.490774 0.205012 0.278938 0.289264 0.27634 0.294543 0.30294 0.369803 0.313018 0.382656 0.356003 0.659425 0.330552 0.519913 0.448745 0.47565 0.436037 0.444867 0.519988 0.363033 0.368303 0.368759 0.361602 0.52493 0.530322 0.530229 0.534857 0.528578 0.495841 0.44234 0.452199 0.458898 0.477845 0.528368 0.326784 0.326571 0.307298 0.342338 0.310336 0.454187 0.447608 0.459371 0.4633 0.454444 0.494625 0.505579 0.491777 0.495462 0.512341 0.388825 0.406155 0.380952 0.389895 0.382606 0.414768 0.363832 0.374134 0.368146 0.219444 0.291218 0.585979 0.57757 0.568548 0.576333 0.586982 0.585979 0.57757 0.568548 0.576333 0.586982 0.536897 0.498318 0.490294 0.488434 0.493301 0.451935 0.131298 0.332392 0.366548 0.3867 0.365759 0.368355 0.398616 0.618393 0.516367 0.525408 0.516538 0.542909 0.517501 0.417402 0.406926 0.399111 0.404337 0.402395 0.448215 0.352914 0.354217 0.348385 0.361195 0.353104 0.519913 0.517369 0.515138 0.502373 0.506173 0.508504 0.513195 0.515326 0.499574 0.507823 0.494461 0.524202 0.522482 0.481088 0.525179 0.528802 0.521143 0.515772 0.515793 0.515792
0.298126 0.279406 0.2832 0.348964 0.269646 0.29212 0.303943 0.306423 0.246314 0.241296 0.330084 0.318981 0.332101 0.32715 0.322195 0.353005 0.372218 0.331725 0.357519 0.326121 0.354805 1 0.326121 0.345976 0.340717 0.339776 0.339776 0.339776 0.339202 0.344553 0.34136 0.339451 0.34578 0.352965 0.341756 0.349193 0.364886 0.337267 0.340391 0.335362 0.333729 0.341699 0.341652 0.225104 0.299013 0.306173 0.279089 0.273534 0.294004 0.330994 0.305724 0.335233 0.332861 0.360139 0.301474 0.341025 0.34198 0.339529 0.337516 0.343202 0.363956 0.336361 0.330174 0.327823 0.330678 0.345765 0.350982 0.345919 0.350368 0.348821 0.343831 0.33952 0.334674 0.334047 0.348495 0.340886 0.331263 0.306424 0.312232 0.326159 0.313005 0.375088 0.382182 0.364659 0.367112 0.374563 0.357101 0.343677 0.345876 0.338083 0.342977 0.346247 0.354413 0.335157 0.362135 0.351194 0.333486 0.33236 0.332203 0.334158 0.212945 0.277896 0.356347 0.356749 0.354133 0.353743 0.350274 0.356347 0.356749 0.354133 0.353743 0.350274 0.348964 0.352488 0.345211 0.336249 0.329785 0.325089 0.141095 0.331056 0.322629 0.333789 0.326577 0.310524 0.329514 0.350448 0.347743 0.351757 0.348525 0.35222 0.347933 0.349901 0.341113 0.341818 0.316087 0.326677 0.304031 0.346067 0.352812 0.344003 0.344183 0.348505 0.341025 0.34952 0.343427 0.353427 0.356231 0.345694 0.353794 0.346396 0.352113 0.347338 0.352926 0.343476 0.334867 0.350426 0.341336 0.352839 0.353308 0.360286 0.35049 0.349558
0.332498 0.33598 0.323319 0.386467 0.297531 0.330125 0.358196 0.345139 0.282728 0.267425 0.358488 0.342999 0.340355 0.343955 0.34869 0.384675 0.379508 0.354976 0.369262 1 0.375919 0.345706 1 0.34635 0.362584 0.361268 0.361268 0.361268 0.367552 0.364861 0.368669 0.367038 0.369308 0.395173 0.391566 0.386685 0.38992 0.360679 0.376185 0.36945 0.37226 0.37335 0.374131 0.247824 0.319077 0.314132 0.309292 0.317033 0.322142 0.357597 0.326455 0.356699 0.359552 0.385266 0.31045 0.378407 0.358355 0.351734 0.358358 0.354078 0.396078 0.364811 0.3502 0.356868 0.349697 0.380294 0.383897 0.387873 0.381411 0.381243 0.371729 0.377014 0.36655 0.371954 0.37506 0.36765 0.364042 0.355045 0.34459 0.346524 0.345538 0.363868 0.381592 0.387039 0.360242 0.369469 0.370778 0.369115 0.366534 0.372476 0.379449 0.376875 0.372601 0.373386 0.369197 0.369973 0.354241 0.359354 0.35623 0.365402 0.239968 0.298483 0.382924 0.377657 0.385864 0.382426 0.384262 0.382924 0.377657 0.385864 0.382426 0.384262 0.386467 0.375245 0.365837 0.353727 0.360742 0.354661 0.139841 0.345114 0.347899 0.359455 0.363829 0.361907 0.37396 0.372168 0.390074 0.380937 0.384648 0.379603 0.380326 0.36699 0.370245 0.360991 0.363339 0.346384 0.33034 0.359641 0.359598 0.3578 0.356109 0.362873 0.378407 0.386744 0.383339 0.385827 0.394686 0.38745 0.379104 0.377398 0.376551 0.377412 0.371337 0.373207 0.370441 0.38568 0.376908 0.381251 0.380933 0.377338 0.374953 0.386725
0.29662 0.278444 0.263154 0.342441 0.276927 0.255361 0.265949 0.263895 0.218415 0.213893 0.29146 0.298351 0.298154 0.308612 0.293717 0.349572 0.346676 0.317472 0.332135 0.276182 0.341121 0.292851 0.276182 1 0.346272 0.314637 0.314637 0.314637 0.325854 0.328986 0.324887 0.329966 0.328716 0.335615 0.338784 0.332939 0.350682 0.327943 0.335573 0.334082 0.335202 0.335974 0.334612 0.189467 0.26091 0.267095 0.248711 0.252645 0.25658 0.314891 0.259514 0.320021 0.302816 0.336682 0.293597 0.321131 0.32768 0.329982 0.312844 0.311575 0.347276 0.320273 0.322285 0.32368 0.326665 0.334467 0.333575 0.337584 0.33822 0.339775 0.326272 0.336317 0.345271 0.3202 0.320219 0.332742 0.302092 0.301446 0.267078 0.300293 0.287534 0.337266 0.334095 0.34504 0.341236 0.330127 0.323959 0.331314 0.316995 0.319217 0.322233 0.303617 0.315708 0.308842 0.320819 0.318849 0.299209 0.32293 0.330572 0.328074 0.184661 0.231275 0.350097 0.342529 0.334809 0.337641 0.343375 0.350097 0.342529 0.334809 0.337641 0.343375 0.342441 0.336022 0.340587 0.338464 0.334802 0.330916 0.109507 0.306622 0.310124 0.321923 0.29447 0.306371 0.316937 0.338345 0.339808 0.343741 0.348968 0.333225 0.337207 0.327936 0.320916 0.317829 0.296568 0.301206 0.300944 0.328068 0.326483 0.321459 0.324073 0.329505 0.321131 0.322213 0.318976 0.327651 0.321545 0.33825 0.346573 0.349398 0.339935 0.330482 0.334903 0.340888 0.341879 0.351364 0.350732 0.342852 0.341711 0.346057 0.338606 0.343393
0.286367 0.283025 0.281776 0.342763 0.273024 0.27396 0.275128 0.26979 0.238215 0.228313 0.311945 0.323081 0.311994 0.316422 0.310595 0.349354 0.35825 0.31415 0.337296 0.300087 0.34534 0.300431 0.300087 0.351818 1 0.303751 0.303751 0.303751 0.341147 0.338486 0.340837 0.346533 0.345923 0.340674 0.343786 0.343186 0.347271 0.315494 0.339067 0.332245 0.335946 0.336679 0.339932 0.206818 0.266741 0.289691 0.253727 0.255246 0.288526 0.31001 0.293296 0.307912 0.296515 0.338557 0.290931 0.325904 0.317589 0.339608 0.323314 0.329109 0.353649 0.332184 0.314475 0.31288 0.314037 0.335388 0.340456 0.344419 0.348151 0.348349 0.340489 0.345835 0.337526 0.336113 0.341795 0.338702 0.319792 0.301533 0.292057 0.301552 0.287473 0.335797 0.333057 0.333214 0.33932 0.332057 0.341494 0.337734 0.325651 0.339605 0.34148 0.314114 0.322983 0.316245 0.318531 0.321125 0.302281 0.317636 0.315583 0.314685 0.188249 0.254791 0.349396 0.343491 0.34301 0.341578 0.344093 0.349396 0.343491 0.34301 0.341578 0.344093 0.342763 0.339256 0.341328 0.333266 0.339535 0.322574 0.110027 0.307458 0.316654 0.316797 0.300242 0.316806 0.318124 0.341839 0.331835 0.349482 0.352987 0.346507 0.345264 0.327275 0.335188 0.312133 0.305669 0.309012 0.290205 0.33487 0.331258 0.326995 0.330808 0.337544 0.325904 0.328691 0.331565 0.333537 0.319986 0.341472 0.339941 0.346594 0.347468 0.331052 0.344894 0.33581 0.32827 0.351095 0.333466 0.336094 0.344114 0.342006 0.33754 0.34268
